Date,Hour,Ontario Demand
2022-07-02,15,16137
2022-07-02,16,16775
2022-07-02,17,17408
2022-07-02,18,17681
2022-07-02,19,17564
2022-07-02,20,16928
2022-07-02,21,16177
2022-07-02,22,15453
2022-07-02,23,14447
2022-07-02,24,13458
2022-07-03,1,12626
2022-07-03,2,12110
2022-07-03,3,11831
2022-07-03,4,11597
2022-07-03,5,11449
2022-07-03,6,11470
2022-07-03,7,12033
2022-07-03,8,12680
2022-07-03,9,13217
2022-07-03,10,13784
2022-07-03,11,14165
2022-07-03,12,14678
2022-07-03,13,14827
2022-07-03,14,15128
2022-07-03,15,15640
2022-07-03,16,16413
2022-07-03,17,17333
2022-07-03,18,17908
2022-07-03,19,18057
2022-07-03,20,17475
2022-07-03,21,16793
2022-07-03,22,15925
2022-07-03,23,14752
2022-07-03,24,13675
2022-07-04,1,12824
2022-07-04,2,12397
2022-07-04,3,12152
2022-07-04,4,12270
2022-07-04,5,12391
2022-07-04,6,13075
2022-07-04,7,14022
2022-07-04,8,15224
2022-07-04,9,15859
2022-07-04,10,16452
2022-07-04,11,17149
2022-07-04,12,17632
2022-07-04,13,18158
2022-07-04,14,18485
2022-07-04,15,18217
2022-07-04,16,18338
2022-07-04,17,18896
2022-07-04,18,18765
2022-07-04,19,18600
2022-07-04,20,18173
2022-07-04,21,17952
2022-07-04,22,16841
2022-07-04,23,15651
2022-07-04,24,14607
2022-07-05,1,13930
2022-07-05,2,13502
2022-07-05,3,13154
2022-07-05,4,12918
2022-07-05,5,13147
2022-07-05,6,14276
2022-07-05,7,15220
2022-07-05,8,16290
2022-07-05,9,16767
2022-07-05,10,16762
2022-07-05,11,17058
2022-07-05,12,17335
2022-07-05,13,17392
2022-07-05,14,17495
2022-07-05,15,17828
2022-07-05,16,18419
2022-07-05,17,19140
2022-07-05,18,19299
2022-07-05,19,19063
2022-07-05,20,18677
2022-07-05,21,18051
2022-07-05,22,16958
2022-07-05,23,15540
2022-07-05,24,14489
2022-07-06,1,13906
2022-07-06,2,13383
2022-07-06,3,13161
2022-07-06,4,12905
2022-07-06,5,13280
2022-07-06,6,13845
2022-07-06,7,14723
2022-07-06,8,15501
2022-07-06,9,15873
2022-07-06,10,16091
2022-07-06,11,16395
2022-07-06,12,16800
2022-07-06,13,16743
2022-07-06,14,17266
2022-07-06,15,17449
2022-07-06,16,17773
2022-07-06,17,18217
2022-07-06,18,18177
2022-07-06,19,18145
2022-07-06,20,17851
2022-07-06,21,17411
2022-07-06,22,16472
2022-07-06,23,15041
2022-07-06,24,13904
2022-07-07,1,13097
2022-07-07,2,12797
2022-07-07,3,12297
2022-07-07,4,12305
2022-07-07,5,12645
2022-07-07,6,13138
2022-07-07,7,14111
2022-07-07,8,15006
2022-07-07,9,15705
2022-07-07,10,16174
2022-07-07,11,16916
2022-07-07,12,17124
2022-07-07,13,17513
2022-07-07,14,17856
2022-07-07,15,18217
2022-07-07,16,18726
2022-07-07,17,19476
2022-07-07,18,19380
2022-07-07,19,19249
2022-07-07,20,18884
2022-07-07,21,18500
2022-07-07,22,17345
2022-07-07,23,16006
2022-07-07,24,14694
2022-07-08,1,13728
2022-07-08,2,13190
2022-07-08,3,12787
2022-07-08,4,12708
2022-07-08,5,12999
2022-07-08,6,13682
2022-07-08,7,14698
2022-07-08,8,15905
2022-07-08,9,16745
2022-07-08,10,17338
2022-07-08,11,17944
2022-07-08,12,18504
2022-07-08,13,18433
2022-07-08,14,18468
2022-07-08,15,18599
2022-07-08,16,18702
2022-07-08,17,18957
2022-07-08,18,18599
2022-07-08,19,18587
2022-07-08,20,18009
2022-07-08,21,17106
2022-07-08,22,15895
2022-07-08,23,14640
2022-07-08,24,13408
2022-07-09,1,12594
2022-07-09,2,12106
2022-07-09,3,11813
2022-07-09,4,11647
2022-07-09,5,11671
2022-07-09,6,11754
2022-07-09,7,12494
2022-07-09,8,13216
2022-07-09,9,13521
2022-07-09,10,13940
2022-07-09,11,14316
2022-07-09,12,14433
2022-07-09,13,14380
2022-07-09,14,14389
2022-07-09,15,14686
2022-07-09,16,15386
2022-07-09,17,16287
2022-07-09,18,16748
2022-07-09,19,16926
2022-07-09,20,16474
2022-07-09,21,15647
2022-07-09,22,15017
2022-07-09,23,14256
2022-07-09,24,13097
2022-07-10,1,12305
2022-07-10,2,12023
2022-07-10,3,11798
2022-07-10,4,11703
2022-07-10,5,11681
2022-07-10,6,11808
2022-07-10,7,12197
2022-07-10,8,12596
2022-07-10,9,13374
2022-07-10,10,13919
2022-07-10,11,14754
2022-07-10,12,15219
2022-07-10,13,15598
2022-07-10,14,16026
2022-07-10,15,16587
2022-07-10,16,17507
2022-07-10,17,18527
2022-07-10,18,18820
2022-07-10,19,18741
2022-07-10,20,18161
2022-07-10,21,17469
2022-07-10,22,16775
2022-07-10,23,15455
2022-07-10,24,14389
2022-07-11,1,13459
2022-07-11,2,12960
2022-07-11,3,12712
2022-07-11,4,12668
2022-07-11,5,13044
2022-07-11,6,13601
2022-07-11,7,14711
2022-07-11,8,15852
2022-07-11,9,16477
2022-07-11,10,17045
2022-07-11,11,17545
2022-07-11,12,18095
2022-07-11,13,18514
2022-07-11,14,18868
2022-07-11,15,19483
2022-07-11,16,20159
2022-07-11,17,20695
2022-07-11,18,20564
2022-07-11,19,20224
2022-07-11,20,19861
2022-07-11,21,19757
2022-07-11,22,18712
2022-07-11,23,17372
2022-07-11,24,16018
2022-07-12,1,15367
2022-07-12,2,14809
2022-07-12,3,14470
2022-07-12,4,14296
2022-07-12,5,14444
2022-07-12,6,15140
2022-07-12,7,16412
2022-07-12,8,17667
2022-07-12,9,18076
2022-07-12,10,18479
2022-07-12,11,18968
2022-07-12,12,19270
2022-07-12,13,19596
2022-07-12,14,19052
2022-07-12,15,19297
2022-07-12,16,19658
2022-07-12,17,20216
2022-07-12,18,20179
2022-07-12,19,19928
2022-07-12,20,19236
2022-07-12,21,19022
2022-07-12,22,17740
2022-07-12,23,16392
2022-07-12,24,15095
2022-07-13,1,14340
2022-07-13,2,13683
2022-07-13,3,13362
2022-07-13,4,13273
2022-07-13,5,13435
2022-07-13,6,14078
2022-07-13,7,15109
2022-07-13,8,16097
2022-07-13,9,16723
2022-07-13,10,17286
2022-07-13,11,17791
2022-07-13,12,17825
2022-07-13,13,17985
2022-07-13,14,17866
2022-07-13,15,17820
2022-07-13,16,17989
2022-07-13,17,18215
2022-07-13,18,18040
2022-07-13,19,17822
2022-07-13,20,17785
2022-07-13,21,17390
2022-07-13,22,16496
2022-07-13,23,15195
2022-07-13,24,14278
2022-07-14,1,13558
2022-07-14,2,13147
2022-07-14,3,12819
2022-07-14,4,12689
2022-07-14,5,12943
2022-07-14,6,13665
2022-07-14,7,14762
2022-07-14,8,15643
2022-07-14,9,16040
2022-07-14,10,16493
2022-07-14,11,16823
2022-07-14,12,17144
2022-07-14,13,17433
2022-07-14,14,17554
2022-07-14,15,17881
2022-07-14,16,18325
2022-07-14,17,19217
2022-07-14,18,19398
2022-07-14,19,19343
2022-07-14,20,18653
2022-07-14,21,18041
2022-07-14,22,17149
2022-07-14,23,15786
2022-07-14,24,14529
2022-07-15,1,13724
2022-07-15,2,13209
2022-07-15,3,12875
2022-07-15,4,12794
2022-07-15,5,12868
2022-07-15,6,13482
2022-07-15,7,14764
2022-07-15,8,15536
2022-07-15,9,16143
2022-07-15,10,16812
2022-07-15,11,17280
2022-07-15,12,17473
2022-07-15,13,17932
2022-07-15,14,18299
2022-07-15,15,18584
2022-07-15,16,19143
2022-07-15,17,19317
2022-07-15,18,19164
2022-07-15,19,18712
2022-07-15,20,18192
2022-07-15,21,18099
2022-07-15,22,16920
2022-07-15,23,15699
2022-07-15,24,14752
2022-07-16,1,13938
2022-07-16,2,13361
2022-07-16,3,13011
2022-07-16,4,12832
2022-07-16,5,12840
2022-07-16,6,12995
2022-07-16,7,13769
2022-07-16,8,14803
2022-07-16,9,15952
2022-07-16,10,16557
2022-07-16,11,17102
2022-07-16,12,17620
2022-07-16,13,17977
2022-07-16,14,18187
2022-07-16,15,18481
2022-07-16,16,19136
2022-07-16,17,19999
2022-07-16,18,19816
2022-07-16,19,19597
2022-07-16,20,18696
2022-07-16,21,18080
2022-07-16,22,17088
2022-07-16,23,15916
2022-07-16,24,15069
2022-07-17,1,14094
2022-07-17,2,13458
2022-07-17,3,13050
2022-07-17,4,12789
2022-07-17,5,12628
2022-07-17,6,12731
2022-07-17,7,13237
2022-07-17,8,14215
2022-07-17,9,15338
2022-07-17,10,16482
2022-07-17,11,17552
2022-07-17,12,18025
2022-07-17,13,18213
2022-07-17,14,18494
2022-07-17,15,18991
2022-07-17,16,19503
2022-07-17,17,19925
2022-07-17,18,19752
2022-07-17,19,19351
2022-07-17,20,18990
2022-07-17,21,18735
2022-07-17,22,17986
2022-07-17,23,16927
2022-07-17,24,15878
2022-07-18,1,15052
2022-07-18,2,14588
2022-07-18,3,14244
2022-07-18,4,14192
2022-07-18,5,14393
2022-07-18,6,15368
2022-07-18,7,16476
2022-07-18,8,17470
2022-07-18,9,18110
2022-07-18,10,18499
2022-07-18,11,18843
2022-07-18,12,19180
2022-07-18,13,19512
2022-07-18,14,19664
2022-07-18,15,19618
2022-07-18,16,20143
2022-07-18,17,20701
2022-07-18,18,21032
2022-07-18,19,21092
2022-07-18,20,20489
2022-07-18,21,19678
2022-07-18,22,18681
2022-07-18,23,16916
2022-07-18,24,15445
2022-07-19,1,14531
2022-07-19,2,14210
2022-07-19,3,13822
2022-07-19,4,13770
2022-07-19,5,13933
2022-07-19,6,14618
2022-07-19,7,16147
2022-07-19,8,17778
2022-07-19,9,18786
2022-07-19,10,19807
2022-07-19,11,20641
2022-07-19,12,21162
2022-07-19,13,21510
2022-07-19,14,21645
2022-07-19,15,21999
2022-07-19,16,22121
2022-07-19,17,22530
2022-07-19,18,22607
2022-07-19,19,22321
2022-07-19,20,21962
2022-07-19,21,21754
2022-07-19,22,20650
2022-07-19,23,19260
2022-07-19,24,17785
2022-07-20,1,16892
2022-07-20,2,16384
2022-07-20,3,15776
2022-07-20,4,15497
2022-07-20,5,15762
2022-07-20,6,16194
2022-07-20,7,17657
2022-07-20,8,19341
2022-07-20,9,20178
2022-07-20,10,20903
2022-07-20,11,21289
2022-07-20,12,21547
2022-07-20,13,21600
2022-07-20,14,21589
2022-07-20,15,21780
2022-07-20,16,21850
2022-07-20,17,21795
2022-07-20,18,21246
2022-07-20,19,21582
2022-07-20,20,21073
2022-07-20,21,21188
2022-07-20,22,19758
2022-07-20,23,18352
2022-07-20,24,17059
2022-07-21,1,16130
2022-07-21,2,15454
2022-07-21,3,14986
2022-07-21,4,14873
2022-07-21,5,15053
2022-07-21,6,15724
2022-07-21,7,17163
2022-07-21,8,18532
2022-07-21,9,18980
2022-07-21,10,19627
2022-07-21,11,20026
2022-07-21,12,20538
2022-07-21,13,20801
2022-07-21,14,20699
2022-07-21,15,20770
2022-07-21,16,20958
2022-07-21,17,21379
2022-07-21,18,21314
2022-07-21,19,21179
2022-07-21,20,20928
2022-07-21,21,20670
2022-07-21,22,19736
2022-07-21,23,18151
2022-07-21,24,16914
2022-07-22,1,15733
2022-07-22,2,14941
2022-07-22,3,14518
2022-07-22,4,14166
2022-07-22,5,14452
2022-07-22,6,15106
2022-07-22,7,16210
2022-07-22,8,17682
2022-07-22,9,18702
2022-07-22,10,19459
2022-07-22,11,20217
2022-07-22,12,20705
2022-07-22,13,20928
2022-07-22,14,20954
2022-07-22,15,20795
2022-07-22,16,20987
2022-07-22,17,21289
2022-07-22,18,21367
2022-07-22,19,21253
2022-07-22,20,20743
2022-07-22,21,20003
2022-07-22,22,18939
2022-07-22,23,17545
2022-07-22,24,16383
2022-07-23,1,15537
2022-07-23,2,15011
2022-07-23,3,14517
2022-07-23,4,14353
2022-07-23,5,14041
2022-07-23,6,14101
2022-07-23,7,15041
2022-07-23,8,16641
2022-07-23,9,18217
2022-07-23,10,18915
2022-07-23,11,19545
2022-07-23,12,20260
2022-07-23,13,20311
2022-07-23,14,20534
2022-07-23,15,20856
2022-07-23,16,21073
2022-07-23,17,21423
2022-07-23,18,21387
2022-07-23,19,21131
2022-07-23,20,20478
2022-07-23,21,20137
2022-07-23,22,19170
2022-07-23,23,17508
2022-07-23,24,16482
2022-07-24,1,15533
2022-07-24,2,14982
2022-07-24,3,14294
2022-07-24,4,14011
2022-07-24,5,13945
2022-07-24,6,13954
2022-07-24,7,14621
2022-07-24,8,15469
2022-07-24,9,16256
2022-07-24,10,17234
2022-07-24,11,17510
2022-07-24,12,17825
2022-07-24,13,18180
2022-07-24,14,18569
2022-07-24,15,18567
2022-07-24,16,19322
2022-07-24,17,20126
2022-07-24,18,20620
2022-07-24,19,20429
2022-07-24,20,19753
2022-07-24,21,19497
2022-07-24,22,18201
2022-07-24,23,17173
2022-07-24,24,16272
2022-07-25,1,15296
2022-07-25,2,14424
2022-07-25,3,13920
2022-07-25,4,13772
2022-07-25,5,13852
2022-07-25,6,14447
2022-07-25,7,15605
2022-07-25,8,16536
2022-07-25,9,16635
2022-07-25,10,16974
2022-07-25,11,17148
2022-07-25,12,17283
2022-07-25,13,17342
2022-07-25,14,17469
2022-07-25,15,17640
2022-07-25,16,17935
2022-07-25,17,18294
2022-07-25,18,18323
2022-07-25,19,18382
2022-07-25,20,18073
2022-07-25,21,17443
2022-07-25,22,16499
2022-07-25,23,15099
2022-07-25,24,14269
2022-07-26,1,13528
2022-07-26,2,13056
2022-07-26,3,12845
2022-07-26,4,12853
2022-07-26,5,13151
2022-07-26,6,13775
2022-07-26,7,14677
2022-07-26,8,15271
2022-07-26,9,15811
2022-07-26,10,16139
2022-07-26,11,16592
2022-07-26,12,16977
2022-07-26,13,17229
2022-07-26,14,17382
2022-07-26,15,17841
2022-07-26,16,18172
2022-07-26,17,19052
2022-07-26,18,19187
2022-07-26,19,19326
2022-07-26,20,18559
2022-07-26,21,18379
2022-07-26,22,17385
2022-07-26,23,16179
2022-07-26,24,14688
2022-07-27,1,13934
2022-07-27,2,13583
2022-07-27,3,13197
2022-07-27,4,13158
2022-07-27,5,13480
2022-07-27,6,14129
2022-07-27,7,15069
2022-07-27,8,15912
2022-07-27,9,16623
2022-07-27,10,17068
2022-07-27,11,17504
2022-07-27,12,18246
2022-07-27,13,18712
2022-07-27,14,18986
2022-07-27,15,19159
2022-07-27,16,19687
2022-07-27,17,20071
2022-07-27,18,19740
2022-07-27,19,19503
2022-07-27,20,19257
2022-07-27,21,19000
2022-07-27,22,17812
2022-07-27,23,16741
2022-07-27,24,15615
2022-07-28,1,14755
2022-07-28,2,14161
2022-07-28,3,13969
2022-07-28,4,13953
2022-07-28,5,14298
2022-07-28,6,14877
2022-07-28,7,15953
2022-07-28,8,17037
2022-07-28,9,17672
2022-07-28,10,18608
2022-07-28,11,19742
2022-07-28,12,19915
2022-07-28,13,19523
2022-07-28,14,19814
2022-07-28,15,20045
2022-07-28,16,20271
2022-07-28,17,20327
2022-07-28,18,20415
2022-07-28,19,20645
2022-07-28,20,19891
2022-07-28,21,19198
2022-07-28,22,17924
2022-07-28,23,16741
2022-07-28,24,15461
2022-07-29,1,14473
2022-07-29,2,13779
2022-07-29,3,13287
2022-07-29,4,13139
2022-07-29,5,13418
2022-07-29,6,13783
2022-07-29,7,14923
2022-07-29,8,16057
2022-07-29,9,16844
2022-07-29,10,17281
2022-07-29,11,17953
2022-07-29,12,18001
2022-07-29,13,18045
2022-07-29,14,18124
2022-07-29,15,18409
2022-07-29,16,18692
2022-07-29,17,19290
2022-07-29,18,19431
2022-07-29,19,19101
2022-07-29,20,18704
2022-07-29,21,18124
2022-07-29,22,16897
2022-07-29,23,15639
2022-07-29,24,14566
2022-07-30,1,13734
2022-07-30,2,13083
2022-07-30,3,12867
2022-07-30,4,12656
2022-07-30,5,12625
2022-07-30,6,12739
2022-07-30,7,13445
2022-07-30,8,14226
2022-07-30,9,14985
2022-07-30,10,15821
2022-07-30,11,16215
2022-07-30,12,16255
2022-07-30,13,16527
2022-07-30,14,16805
2022-07-30,15,16887
2022-07-30,16,17497
2022-07-30,17,18209
2022-07-30,18,18499
2022-07-30,19,18432
2022-07-30,20,17693
2022-07-30,21,17175
2022-07-30,22,16209
2022-07-30,23,15138
2022-07-30,24,14133
2022-07-31,1,13255
2022-07-31,2,12743
2022-07-31,3,12701
2022-07-31,4,12566
2022-07-31,5,12614
2022-07-31,6,12510
2022-07-31,7,13149
2022-07-31,8,14105
2022-07-31,9,14882
2022-07-31,10,15741
2022-07-31,11,16535
2022-07-31,12,17151
2022-07-31,13,17335
2022-07-31,14,17632
2022-07-31,15,17974
2022-07-31,16,18637
2022-07-31,17,19453
2022-07-31,18,19509
2022-07-31,19,19365
2022-07-31,20,18592
2022-07-31,21,17878
2022-07-31,22,16754
2022-07-31,23,15645
2022-07-31,24,14682
2022-08-01,1,13961
2022-08-01,2,13331
2022-08-01,3,12823
2022-08-01,4,12665
2022-08-01,5,13003
2022-08-01,6,12947
2022-08-01,7,13625
2022-08-01,8,14744
2022-08-01,9,15839
2022-08-01,10,16836
2022-08-01,11,17381
2022-08-01,12,17647
2022-08-01,13,18193
2022-08-01,14,18576
2022-08-01,15,18838
2022-08-01,16,19532
2022-08-01,17,19859
2022-08-01,18,19731
2022-08-01,19,19375
2022-08-01,20,19027
2022-08-01,21,18586
2022-08-01,22,17665
2022-08-01,23,16606
2022-08-01,24,15636
2022-08-02,1,14750
2022-08-02,2,14256
2022-08-02,3,13895
2022-08-02,4,13796
2022-08-02,5,13981
2022-08-02,6,14812
2022-08-02,7,16015
2022-08-02,8,16767
2022-08-02,9,16952
2022-08-02,10,17794
2022-08-02,11,18152
2022-08-02,12,18657
2022-08-02,13,18775
2022-08-02,14,18906
2022-08-02,15,19148
2022-08-02,16,19728
2022-08-02,17,20429
2022-08-02,18,20561
2022-08-02,19,20187
2022-08-02,20,19387
2022-08-02,21,18533
2022-08-02,22,17329
2022-08-02,23,15800
2022-08-02,24,14547
2022-08-03,1,13635
2022-08-03,2,13075
2022-08-03,3,12712
2022-08-03,4,12672
2022-08-03,5,13080
2022-08-03,6,13773
2022-08-03,7,14748
2022-08-03,8,15583
2022-08-03,9,16563
2022-08-03,10,17031
2022-08-03,11,17534
2022-08-03,12,18102
2022-08-03,13,18423
2022-08-03,14,18943
2022-08-03,15,20060
2022-08-03,16,20811
2022-08-03,17,20934
2022-08-03,18,20562
2022-08-03,19,19718
2022-08-03,20,19685
2022-08-03,21,19297
2022-08-03,22,18338
2022-08-03,23,17022
2022-08-03,24,15465
2022-08-04,1,14888
2022-08-04,2,14511
2022-08-04,3,14234
2022-08-04,4,14266
2022-08-04,5,14623
2022-08-04,6,15674
2022-08-04,7,16832
2022-08-04,8,18081
2022-08-04,9,18807
2022-08-04,10,19276
2022-08-04,11,19729
2022-08-04,12,19973
2022-08-04,13,20523
2022-08-04,14,20632
2022-08-04,15,20307
2022-08-04,16,20558
2022-08-04,17,20957
2022-08-04,18,20851
2022-08-04,19,20561
2022-08-04,20,20500
2022-08-04,21,20291
2022-08-04,22,19028
2022-08-04,23,17712
2022-08-04,24,16327
2022-08-05,1,15490
2022-08-05,2,14778
2022-08-05,3,14256
2022-08-05,4,13988
2022-08-05,5,14359
2022-08-05,6,15162
2022-08-05,7,16066
2022-08-05,8,17090
2022-08-05,9,17919
2022-08-05,10,18721
2022-08-05,11,19559
2022-08-05,12,20006
2022-08-05,13,20474
2022-08-05,14,20805
2022-08-05,15,20939
2022-08-05,16,21312
2022-08-05,17,21258
2022-08-05,18,21226
2022-08-05,19,21198
2022-08-05,20,20663
2022-08-05,21,20107
2022-08-05,22,18882
2022-08-05,23,17583
2022-08-05,24,16281
2022-08-06,1,15391
2022-08-06,2,14644
2022-08-06,3,14143
2022-08-06,4,13918
2022-08-06,5,14066
2022-08-06,6,14160
2022-08-06,7,14853
2022-08-06,8,16424
2022-08-06,9,17770
2022-08-06,10,19011
2022-08-06,11,19939
2022-08-06,12,20587
2022-08-06,13,20742
2022-08-06,14,21039
2022-08-06,15,21053
2022-08-06,16,21226
2022-08-06,17,21597
2022-08-06,18,21761
2022-08-06,19,21513
2022-08-06,20,21141
2022-08-06,21,20864
2022-08-06,22,19937
2022-08-06,23,18675
2022-08-06,24,17546
2022-08-07,1,16643
2022-08-07,2,16006
2022-08-07,3,15582
2022-08-07,4,15303
2022-08-07,5,15274
2022-08-07,6,15144
2022-08-07,7,15891
2022-08-07,8,17238
2022-08-07,9,18569
2022-08-07,10,19686
2022-08-07,11,20705
2022-08-07,12,21068
2022-08-07,13,21371
2022-08-07,14,21006
2022-08-07,15,21002
2022-08-07,16,21526
2022-08-07,17,21778
2022-08-07,18,21663
2022-08-07,19,21592
2022-08-07,20,21475
2022-08-07,21,21366
2022-08-07,22,20330
2022-08-07,23,19083
2022-08-07,24,17867
2022-08-08,1,17095
2022-08-08,2,16551
2022-08-08,3,16154
2022-08-08,4,15752
2022-08-08,5,16232
2022-08-08,6,16927
2022-08-08,7,18094
2022-08-08,8,19498
2022-08-08,9,19963
2022-08-08,10,20485
2022-08-08,11,20642
2022-08-08,12,20884
2022-08-08,13,21220
2022-08-08,14,21256
2022-08-08,15,21560
2022-08-08,16,21085
2022-08-08,17,21153
2022-08-08,18,21097
2022-08-08,19,20565
2022-08-08,20,20336
2022-08-08,21,20463
2022-08-08,22,19100
2022-08-08,23,17683
2022-08-08,24,16221
2022-08-09,1,15375
2022-08-09,2,14344
2022-08-09,3,14049
2022-08-09,4,13778
2022-08-09,5,14080
2022-08-09,6,14732
2022-08-09,7,15648
2022-08-09,8,16378
2022-08-09,9,16673
2022-08-09,10,17051
2022-08-09,11,17234
2022-08-09,12,17513
2022-08-09,13,17776
2022-08-09,14,17851
2022-08-09,15,17775
2022-08-09,16,17906
2022-08-09,17,18368
2022-08-09,18,18358
2022-08-09,19,18332
2022-08-09,20,18110
2022-08-09,21,17835
2022-08-09,22,16718
2022-08-09,23,15582
2022-08-09,24,14557
2022-08-10,1,13773
2022-08-10,2,13259
2022-08-10,3,13006
2022-08-10,4,12936
2022-08-10,5,13377
2022-08-10,6,14081
2022-08-10,7,14938
2022-08-10,8,15882
2022-08-10,9,16507
2022-08-10,10,16923
2022-08-10,11,17427
2022-08-10,12,17787
2022-08-10,13,18115
2022-08-10,14,18557
2022-08-10,15,18912
2022-08-10,16,19476
2022-08-10,17,20385
2022-08-10,18,20463
2022-08-10,19,20349
2022-08-10,20,19584
2022-08-10,21,18953
2022-08-10,22,17728
2022-08-10,23,16403
2022-08-10,24,15266
2022-08-11,1,14470
2022-08-11,2,13755
2022-08-11,3,13433
2022-08-11,4,13244
2022-08-11,5,13651
2022-08-11,6,14281
2022-08-11,7,15182
2022-08-11,8,16161
2022-08-11,9,16629
2022-08-11,10,17265
2022-08-11,11,17669
2022-08-11,12,17667
2022-08-11,13,17740
2022-08-11,14,17720
2022-08-11,15,17898
2022-08-11,16,18222
2022-08-11,17,18685
2022-08-11,18,18748
2022-08-11,19,18417
2022-08-11,20,17844
2022-08-11,21,17049
2022-08-11,22,16014
2022-08-11,23,14771
2022-08-11,24,13784
2022-08-12,1,13100
2022-08-12,2,12798
2022-08-12,3,12523
2022-08-12,4,12531
2022-08-12,5,12945
2022-08-12,6,13531
2022-08-12,7,14440
2022-08-12,8,15283
2022-08-12,9,15938
2022-08-12,10,16284
2022-08-12,11,16560
2022-08-12,12,16814
2022-08-12,13,16877
2022-08-12,14,17042
2022-08-12,15,17349
2022-08-12,16,18018
2022-08-12,17,18409
2022-08-12,18,18581
2022-08-12,19,18397
2022-08-12,20,17755
2022-08-12,21,17161
2022-08-12,22,15951
2022-08-12,23,14726
2022-08-12,24,13796
2022-08-13,1,13224
2022-08-13,2,12741
2022-08-13,3,12461
2022-08-13,4,12344
2022-08-13,5,12287
2022-08-13,6,12464
2022-08-13,7,12880
2022-08-13,8,13491
2022-08-13,9,14236
2022-08-13,10,14777
2022-08-13,11,15290
2022-08-13,12,15485
2022-08-13,13,15707
2022-08-13,14,16018
2022-08-13,15,16287
2022-08-13,16,16658
2022-08-13,17,17282
2022-08-13,18,17352
2022-08-13,19,17045
2022-08-13,20,16636
2022-08-13,21,16300
2022-08-13,22,15401
2022-08-13,23,14428
2022-08-13,24,13619
2022-08-14,1,12989
2022-08-14,2,12535
2022-08-14,3,12277
2022-08-14,4,12051
2022-08-14,5,12050
2022-08-14,6,12041
2022-08-14,7,12392
2022-08-14,8,13193
2022-08-14,9,13891
2022-08-14,10,14546
2022-08-14,11,15283
2022-08-14,12,15811
2022-08-14,13,16163
2022-08-14,14,16420
2022-08-14,15,16730
2022-08-14,16,17113
2022-08-14,17,17709
2022-08-14,18,17828
2022-08-14,19,17600
2022-08-14,20,17325
2022-08-14,21,16996
2022-08-14,22,16162
2022-08-14,23,15032
2022-08-14,24,14125
2022-08-15,1,13443
2022-08-15,2,12967
2022-08-15,3,12744
2022-08-15,4,12700
2022-08-15,5,13050
2022-08-15,6,13690
2022-08-15,7,14492
2022-08-15,8,15419
2022-08-15,9,16084
2022-08-15,10,16661
2022-08-15,11,17038
2022-08-15,12,17529
2022-08-15,13,18030
2022-08-15,14,18381
2022-08-15,15,18853
2022-08-15,16,19338
2022-08-15,17,19995
2022-08-15,18,19903
2022-08-15,19,19523
2022-08-15,20,18958
2022-08-15,21,18527
2022-08-15,22,17222
2022-08-15,23,15998
2022-08-15,24,14773
2022-08-16,1,14075
2022-08-16,2,13595
2022-08-16,3,13363
2022-08-16,4,13246
2022-08-16,5,13490
2022-08-16,6,14232
2022-08-16,7,15025
2022-08-16,8,16369
2022-08-16,9,17141
2022-08-16,10,17742
2022-08-16,11,18242
2022-08-16,12,18632
2022-08-16,13,18938
2022-08-16,14,19203
2022-08-16,15,19374
2022-08-16,16,19911
2022-08-16,17,19956
2022-08-16,18,19686
2022-08-16,19,19075
2022-08-16,20,18703
2022-08-16,21,18380
2022-08-16,22,17183
2022-08-16,23,16013
2022-08-16,24,14997
2022-08-17,1,14241
2022-08-17,2,13629
2022-08-17,3,13356
2022-08-17,4,13090
2022-08-17,5,13575
2022-08-17,6,14295
2022-08-17,7,15123
2022-08-17,8,15862
2022-08-17,9,16669
2022-08-17,10,17376
2022-08-17,11,18158
2022-08-17,12,18820
2022-08-17,13,19263
2022-08-17,14,19126
2022-08-17,15,19131
2022-08-17,16,19644
2022-08-17,17,19856
2022-08-17,18,19523
2022-08-17,19,19104
2022-08-17,20,18891
2022-08-17,21,18510
2022-08-17,22,17312
2022-08-17,23,15960
2022-08-17,24,14891
2022-08-18,1,14093
2022-08-18,2,13523
2022-08-18,3,13186
2022-08-18,4,13153
2022-08-18,5,13557
2022-08-18,6,14382
2022-08-18,7,15179
2022-08-18,8,16141
2022-08-18,9,16879
2022-08-18,10,17524
2022-08-18,11,18197
2022-08-18,12,18756
2022-08-18,13,19344
2022-08-18,14,19744
2022-08-18,15,19952
2022-08-18,16,20331
2022-08-18,17,20772
2022-08-18,18,20567
2022-08-18,19,20266
2022-08-18,20,19811
2022-08-18,21,19292
2022-08-18,22,17929
2022-08-18,23,16559
2022-08-18,24,15379
2022-08-19,1,14429
2022-08-19,2,13837
2022-08-19,3,13512
2022-08-19,4,13509
2022-08-19,5,13823
2022-08-19,6,14646
2022-08-19,7,15417
2022-08-19,8,16408
2022-08-19,9,17369
2022-08-19,10,18143
2022-08-19,11,18920
2022-08-19,12,19575
2022-08-19,13,20060
2022-08-19,14,20196
2022-08-19,15,19814
2022-08-19,16,19940
2022-08-19,17,20266
2022-08-19,18,20365
2022-08-19,19,20117
2022-08-19,20,19526
2022-08-19,21,18820
2022-08-19,22,17663
2022-08-19,23,16499
2022-08-19,24,15298
2022-08-20,1,14539
2022-08-20,2,13853
2022-08-20,3,13459
