Date,Hour,Ontario Demand
2021-02-18,14,18137
2021-02-18,15,17978
2021-02-18,16,18200
2021-02-18,17,18802
2021-02-18,18,19379
2021-02-18,19,19717
2021-02-18,20,19517
2021-02-18,21,18930
2021-02-18,22,18167
2021-02-18,23,17183
2021-02-18,24,16188
2021-02-19,1,15604
2021-02-19,2,15262
2021-02-19,3,15254
2021-02-19,4,15292
2021-02-19,5,15485
2021-02-19,6,15749
2021-02-19,7,16893
2021-02-19,8,17925
2021-02-19,9,18502
2021-02-19,10,18641
2021-02-19,11,18446
2021-02-19,12,18106
2021-02-19,13,17804
2021-02-19,14,17632
2021-02-19,15,17627
2021-02-19,16,17736
2021-02-19,17,18197
2021-02-19,18,18774
2021-02-19,19,18971
2021-02-19,20,18647
2021-02-19,21,18200
2021-02-19,22,17620
2021-02-19,23,16944
2021-02-19,24,15944
2021-02-20,1,15295
2021-02-20,2,15003
2021-02-20,3,14782
2021-02-20,4,14557
2021-02-20,5,14621
2021-02-20,6,14953
2021-02-20,7,15443
2021-02-20,8,16127
2021-02-20,9,16729
2021-02-20,10,16900
2021-02-20,11,16621
2021-02-20,12,16188
2021-02-20,13,15891
2021-02-20,14,15781
2021-02-20,15,15677
2021-02-20,16,15925
2021-02-20,17,16604
2021-02-20,18,17580
2021-02-20,19,18221
2021-02-20,20,17922
2021-02-20,21,17425
2021-02-20,22,16895
2021-02-20,23,16127
2021-02-20,24,15344
2021-02-21,1,15116
2021-02-21,2,14745
2021-02-21,3,14327
2021-02-21,4,14306
2021-02-21,5,14554
2021-02-21,6,14648
2021-02-21,7,15081
2021-02-21,8,15568
2021-02-21,9,16005
2021-02-21,10,15801
2021-02-21,11,15553
2021-02-21,12,15362
2021-02-21,13,15199
2021-02-21,14,14907
2021-02-21,15,14853
2021-02-21,16,15445
2021-02-21,17,16571
2021-02-21,18,17699
2021-02-21,19,18256
2021-02-21,20,17894
2021-02-21,21,17367
2021-02-21,22,16770
2021-02-21,23,15960
2021-02-21,24,15024
2021-02-22,1,14545
2021-02-22,2,14019
2021-02-22,3,13869
2021-02-22,4,13818
2021-02-22,5,13943
2021-02-22,6,14518
2021-02-22,7,15754
2021-02-22,8,16878
2021-02-22,9,17465
2021-02-22,10,17719
2021-02-22,11,17941
2021-02-22,12,18073
2021-02-22,13,17996
2021-02-22,14,17684
2021-02-22,15,17443
2021-02-22,16,17466
2021-02-22,17,17991
2021-02-22,18,18633
2021-02-22,19,18762
2021-02-22,20,18240
2021-02-22,21,17613
2021-02-22,22,16757
2021-02-22,23,15832
2021-02-22,24,14956
2021-02-23,1,14338
2021-02-23,2,13997
2021-02-23,3,13800
2021-02-23,4,13744
2021-02-23,5,13897
2021-02-23,6,14422
2021-02-23,7,15595
2021-02-23,8,16729
2021-02-23,9,17392
2021-02-23,10,17425
2021-02-23,11,17151
2021-02-23,12,17095
2021-02-23,13,17048
2021-02-23,14,16714
2021-02-23,15,16575
2021-02-23,16,16671
2021-02-23,17,17020
2021-02-23,18,17786
2021-02-23,19,18068
2021-02-23,20,17945
2021-02-23,21,17361
2021-02-23,22,16592
2021-02-23,23,15797
2021-02-23,24,14794
2021-02-24,1,14307
2021-02-24,2,13970
2021-02-24,3,13778
2021-02-24,4,13734
2021-02-24,5,13861
2021-02-24,6,14290
2021-02-24,7,15424
2021-02-24,8,16343
2021-02-24,9,16587
2021-02-24,10,16282
2021-02-24,11,16092
2021-02-24,12,15986
2021-02-24,13,15993
2021-02-24,14,15968
2021-02-24,15,16000
2021-02-24,16,16120
2021-02-24,17,16938
2021-02-24,18,17750
2021-02-24,19,18007
2021-02-24,20,17807
2021-02-24,21,17347
2021-02-24,22,16850
2021-02-24,23,16013
2021-02-24,24,15058
2021-02-25,1,14447
2021-02-25,2,14156
2021-02-25,3,13982
2021-02-25,4,13903
2021-02-25,5,13952
2021-02-25,6,14683
2021-02-25,7,15945
2021-02-25,8,17222
2021-02-25,9,17478
2021-02-25,10,16878
2021-02-25,11,16294
2021-02-25,12,16043
2021-02-25,13,15887
2021-02-25,14,15696
2021-02-25,15,15675
2021-02-25,16,15976
2021-02-25,17,16657
2021-02-25,18,17850
2021-02-25,19,18544
2021-02-25,20,18491
2021-02-25,21,18038
2021-02-25,22,17153
2021-02-25,23,16244
2021-02-25,24,15302
2021-02-26,1,14665
2021-02-26,2,14338
2021-02-26,3,14308
2021-02-26,4,14367
2021-02-26,5,14608
2021-02-26,6,15134
2021-02-26,7,16360
2021-02-26,8,17109
2021-02-26,9,16822
2021-02-26,10,16221
2021-02-26,11,16002
2021-02-26,12,15873
2021-02-26,13,15965
2021-02-26,14,15479
2021-02-26,15,15284
2021-02-26,16,15237
2021-02-26,17,15890
2021-02-26,18,16923
2021-02-26,19,17588
2021-02-26,20,17597
2021-02-26,21,17246
2021-02-26,22,16442
2021-02-26,23,15636
2021-02-26,24,14683
2021-02-27,1,14177
2021-02-27,2,13651
2021-02-27,3,13272
2021-02-27,4,13323
2021-02-27,5,13361
2021-02-27,6,13649
2021-02-27,7,14226
2021-02-27,8,14942
2021-02-27,9,15618
2021-02-27,10,16504
2021-02-27,11,16616
2021-02-27,12,16385
2021-02-27,13,15802
2021-02-27,14,15322
2021-02-27,15,14849
2021-02-27,16,14805
2021-02-27,17,15353
2021-02-27,18,16451
2021-02-27,19,17040
2021-02-27,20,16866
2021-02-27,21,16426
2021-02-27,22,15820
2021-02-27,23,15070
2021-02-27,24,14346
2021-02-28,1,13883
2021-02-28,2,13713
2021-02-28,3,13412
2021-02-28,4,13200
2021-02-28,5,13240
2021-02-28,6,13374
2021-02-28,7,13533
2021-02-28,8,13939
2021-02-28,9,14580
2021-02-28,10,14848
2021-02-28,11,15118
2021-02-28,12,15487
2021-02-28,13,15518
2021-02-28,14,15227
2021-02-28,15,15202
2021-02-28,16,15815
2021-02-28,17,16278
2021-02-28,18,17056
2021-02-28,19,17060
2021-02-28,20,16848
2021-02-28,21,16097
2021-02-28,22,15401
2021-02-28,23,14528
2021-02-28,24,13564
2021-03-01,1,13054
2021-03-01,2,12699
2021-03-01,3,12620
2021-03-01,4,12673
2021-03-01,5,13074
2021-03-01,6,13756
2021-03-01,7,14901
2021-03-01,8,16259
2021-03-01,9,16926
2021-03-01,10,16817
2021-03-01,11,16631
2021-03-01,12,16656
2021-03-01,13,16822
2021-03-01,14,16634
2021-03-01,15,16424
2021-03-01,16,16580
2021-03-01,17,17432
2021-03-01,18,18648
2021-03-01,19,19344
2021-03-01,20,19223
2021-03-01,21,18744
2021-03-01,22,18004
2021-03-01,23,17154
2021-03-01,24,16231
2021-03-02,1,15751
2021-03-02,2,15370
2021-03-02,3,15258
2021-03-02,4,15393
2021-03-02,5,15760
2021-03-02,6,16498
2021-03-02,7,17492
2021-03-02,8,18091
2021-03-02,9,18200
2021-03-02,10,17627
2021-03-02,11,17339
2021-03-02,12,16839
2021-03-02,13,16416
2021-03-02,14,15969
2021-03-02,15,15901
2021-03-02,16,16220
2021-03-02,17,17127
2021-03-02,18,18303
2021-03-02,19,18979
2021-03-02,20,18913
2021-03-02,21,18281
2021-03-02,22,17345
2021-03-02,23,16293
2021-03-02,24,15158
2021-03-03,1,14627
2021-03-03,2,14048
2021-03-03,3,13872
2021-03-03,4,13861
2021-03-03,5,14112
2021-03-03,6,14853
2021-03-03,7,15831
2021-03-03,8,16926
2021-03-03,9,17106
2021-03-03,10,16898
2021-03-03,11,16330
2021-03-03,12,16053
2021-03-03,13,16143
2021-03-03,14,16113
2021-03-03,15,15903
2021-03-03,16,16121
2021-03-03,17,16821
2021-03-03,18,17893
2021-03-03,19,18260
2021-03-03,20,18143
2021-03-03,21,17649
2021-03-03,22,16844
2021-03-03,23,15794
2021-03-03,24,14888
2021-03-04,1,14282
2021-03-04,2,13957
2021-03-04,3,13862
2021-03-04,4,13852
2021-03-04,5,14020
2021-03-04,6,14574
2021-03-04,7,15524
2021-03-04,8,16580
2021-03-04,9,16674
2021-03-04,10,16164
2021-03-04,11,15856
2021-03-04,12,15729
2021-03-04,13,15763
2021-03-04,14,15670
2021-03-04,15,15551
2021-03-04,16,15614
2021-03-04,17,16656
2021-03-04,18,17809
2021-03-04,19,18894
2021-03-04,20,18972
2021-03-04,21,18488
2021-03-04,22,17735
2021-03-04,23,16837
2021-03-04,24,15783
2021-03-05,1,15116
2021-03-05,2,14756
2021-03-05,3,14745
2021-03-05,4,14621
2021-03-05,5,14871
2021-03-05,6,15420
2021-03-05,7,16504
2021-03-05,8,17297
2021-03-05,9,17231
2021-03-05,10,16767
2021-03-05,11,16262
2021-03-05,12,16190
2021-03-05,13,16053
2021-03-05,14,15879
2021-03-05,15,15576
2021-03-05,16,15865
2021-03-05,17,16727
2021-03-05,18,17641
2021-03-05,19,18311
2021-03-05,20,18299
2021-03-05,21,17763
2021-03-05,22,17023
2021-03-05,23,16179
2021-03-05,24,15191
2021-03-06,1,14615
2021-03-06,2,14418
2021-03-06,3,14218
2021-03-06,4,14158
2021-03-06,5,14231
2021-03-06,6,14507
2021-03-06,7,15114
2021-03-06,8,15727
2021-03-06,9,15923
2021-03-06,10,15913
2021-03-06,11,15863
2021-03-06,12,15806
2021-03-06,13,15709
2021-03-06,14,15440
2021-03-06,15,15241
2021-03-06,16,15427
2021-03-06,17,16095
2021-03-06,18,17066
2021-03-06,19,17949
2021-03-06,20,18029
2021-03-06,21,17573
2021-03-06,22,16951
2021-03-06,23,16086
2021-03-06,24,15295
2021-03-07,1,14699
2021-03-07,2,14279
2021-03-07,3,14103
2021-03-07,4,14160
2021-03-07,5,14367
2021-03-07,6,14582
2021-03-07,7,15092
2021-03-07,8,15185
2021-03-07,9,14928
2021-03-07,10,14820
2021-03-07,11,14698
2021-03-07,12,14973
2021-03-07,13,15084
2021-03-07,14,14726
2021-03-07,15,14543
2021-03-07,16,14741
2021-03-07,17,15655
2021-03-07,18,17020
2021-03-07,19,17928
2021-03-07,20,18192
2021-03-07,21,17649
2021-03-07,22,17042
2021-03-07,23,16168
2021-03-07,24,15333
2021-03-08,1,14850
2021-03-08,2,14550
2021-03-08,3,14369
2021-03-08,4,14312
2021-03-08,5,14448
2021-03-08,6,14910
2021-03-08,7,15984
2021-03-08,8,16827
2021-03-08,9,17123
2021-03-08,10,16922
2021-03-08,11,16233
2021-03-08,12,16208
2021-03-08,13,15933
2021-03-08,14,15908
2021-03-08,15,15853
2021-03-08,16,16214
2021-03-08,17,16956
2021-03-08,18,17718
2021-03-08,19,18083
2021-03-08,20,17786
2021-03-08,21,17122
2021-03-08,22,16459
2021-03-08,23,15684
2021-03-08,24,14731
2021-03-09,1,14158
2021-03-09,2,13678
2021-03-09,3,13653
2021-03-09,4,13847
2021-03-09,5,14018
2021-03-09,6,14409
2021-03-09,7,15582
2021-03-09,8,16258
2021-03-09,9,16337
2021-03-09,10,15675
2021-03-09,11,15110
2021-03-09,12,14961
2021-03-09,13,14899
2021-03-09,14,14628
2021-03-09,15,14589
2021-03-09,16,14809
2021-03-09,17,15582
2021-03-09,18,16606
2021-03-09,19,17126
2021-03-09,20,17108
2021-03-09,21,16559
2021-03-09,22,15918
2021-03-09,23,14979
2021-03-09,24,14042
2021-03-10,1,13564
2021-03-10,2,13041
2021-03-10,3,12838
2021-03-10,4,12860
2021-03-10,5,13048
2021-03-10,6,13565
2021-03-10,7,14608
2021-03-10,8,15508
2021-03-10,9,15488
2021-03-10,10,15052
2021-03-10,11,14840
2021-03-10,12,14480
2021-03-10,13,14526
2021-03-10,14,14249
2021-03-10,15,14386
2021-03-10,16,14791
2021-03-10,17,15804
2021-03-10,18,16421
2021-03-10,19,16778
2021-03-10,20,16630
2021-03-10,21,15976
2021-03-10,22,15174
2021-03-10,23,14182
2021-03-10,24,13193
2021-03-11,1,12551
2021-03-11,2,12206
2021-03-11,3,12011
2021-03-11,4,11901
2021-03-11,5,12030
2021-03-11,6,12598
2021-03-11,7,13682
2021-03-11,8,14840
2021-03-11,9,15119
2021-03-11,10,14993
2021-03-11,11,14902
2021-03-11,12,14827
2021-03-11,13,14725
2021-03-11,14,14656
2021-03-11,15,14568
2021-03-11,16,14580
2021-03-11,17,15367
2021-03-11,18,16067
2021-03-11,19,16502
2021-03-11,20,16526
2021-03-11,21,16003
2021-03-11,22,15421
2021-03-11,23,14594
2021-03-11,24,13820
2021-03-12,1,13403
2021-03-12,2,13010
2021-03-12,3,12864
2021-03-12,4,12934
2021-03-12,5,13079
2021-03-12,6,13630
2021-03-12,7,14742
2021-03-12,8,15454
2021-03-12,9,15330
2021-03-12,10,14699
2021-03-12,11,14090
2021-03-12,12,13966
2021-03-12,13,14050
2021-03-12,14,14124
2021-03-12,15,14352
2021-03-12,16,14513
2021-03-12,17,15005
2021-03-12,18,16040
2021-03-12,19,16891
2021-03-12,20,17367
2021-03-12,21,16910
2021-03-12,22,16354
2021-03-12,23,15623
2021-03-12,24,14796
2021-03-13,1,14323
2021-03-13,2,13615
2021-03-13,3,13637
2021-03-13,4,13670
2021-03-13,5,13928
2021-03-13,6,14224
2021-03-13,7,14701
2021-03-13,8,14801
2021-03-13,9,14811
2021-03-13,10,14571
2021-03-13,11,14494
2021-03-13,12,14440
2021-03-13,13,14278
2021-03-13,14,14003
2021-03-13,15,13743
2021-03-13,16,13891
2021-03-13,17,14923
2021-03-13,18,15925
2021-03-13,19,16366
2021-03-13,20,16490
2021-03-13,21,15999
2021-03-13,22,15470
2021-03-13,23,14654
2021-03-13,24,13851
2021-03-14,1,13272
2021-03-14,2,12922
2021-03-14,3,12932
2021-03-14,4,12838
2021-03-14,5,12938
2021-03-14,6,13090
2021-03-14,7,13377
2021-03-14,8,13738
2021-03-14,9,13838
2021-03-14,10,13807
2021-03-14,11,13726
2021-03-14,12,13964
2021-03-14,13,13728
2021-03-14,14,13531
2021-03-14,15,13628
2021-03-14,16,14150
2021-03-14,17,15135
2021-03-14,18,16075
2021-03-14,19,17006
2021-03-14,20,17274
2021-03-14,21,16630
2021-03-14,22,15912
2021-03-14,23,15156
2021-03-14,24,14522
2021-03-15,1,14000
2021-03-15,2,14038
2021-03-15,3,14052
2021-03-15,4,14456
2021-03-15,5,15010
2021-03-15,6,16060
2021-03-15,7,17315
2021-03-15,8,17596
2021-03-15,9,16902
2021-03-15,10,16168
2021-03-15,11,15908
2021-03-15,12,15754
2021-03-15,13,15685
2021-03-15,14,15313
2021-03-15,15,15319
2021-03-15,16,15859
2021-03-15,17,16727
2021-03-15,18,17295
2021-03-15,19,17880
2021-03-15,20,17741
2021-03-15,21,17039
2021-03-15,22,16074
2021-03-15,23,15103
2021-03-15,24,14349
2021-03-16,1,13974
2021-03-16,2,13802
2021-03-16,3,13696
2021-03-16,4,13806
2021-03-16,5,14272
2021-03-16,6,15440
2021-03-16,7,16936
2021-03-16,8,17592
2021-03-16,9,17424
2021-03-16,10,17142
2021-03-16,11,16881
2021-03-16,12,16349
2021-03-16,13,16070
2021-03-16,14,15906
2021-03-16,15,15993
2021-03-16,16,16309
2021-03-16,17,17024
2021-03-16,18,17335
2021-03-16,19,17659
2021-03-16,20,17497
2021-03-16,21,16804
2021-03-16,22,15904
2021-03-16,23,14887
2021-03-16,24,14187
2021-03-17,1,13821
2021-03-17,2,13644
2021-03-17,3,13591
2021-03-17,4,13768
2021-03-17,5,14223
2021-03-17,6,15590
2021-03-17,7,16655
2021-03-17,8,17076
2021-03-17,9,16862
2021-03-17,10,16411
2021-03-17,11,15741
2021-03-17,12,15414
2021-03-17,13,15409
2021-03-17,14,14948
2021-03-17,15,14831
2021-03-17,16,15200
2021-03-17,17,15836
2021-03-17,18,16260
2021-03-17,19,16800
2021-03-17,20,16806
2021-03-17,21,16173
2021-03-17,22,15224
2021-03-17,23,14284
2021-03-17,24,13584
2021-03-18,1,13130
2021-03-18,2,12927
2021-03-18,3,12750
2021-03-18,4,12915
2021-03-18,5,13540
2021-03-18,6,14639
2021-03-18,7,15784
2021-03-18,8,16509
2021-03-18,9,16318
2021-03-18,10,16280
2021-03-18,11,16175
2021-03-18,12,16066
2021-03-18,13,15669
2021-03-18,14,15245
2021-03-18,15,15366
2021-03-18,16,15854
2021-03-18,17,16588
2021-03-18,18,16689
2021-03-18,19,16971
2021-03-18,20,16972
2021-03-18,21,16339
2021-03-18,22,15549
2021-03-18,23,14538
2021-03-18,24,13826
2021-03-19,1,13570
2021-03-19,2,13613
2021-03-19,3,13616
2021-03-19,4,13754
2021-03-19,5,14273
2021-03-19,6,15566
2021-03-19,7,16783
2021-03-19,8,17037
2021-03-19,9,16055
2021-03-19,10,15485
2021-03-19,11,15264
2021-03-19,12,15163
2021-03-19,13,14829
2021-03-19,14,14617
2021-03-19,15,14365
2021-03-19,16,14590
2021-03-19,17,15450
2021-03-19,18,16122
2021-03-19,19,16761
2021-03-19,20,16972
2021-03-19,21,16308
2021-03-19,22,15413
2021-03-19,23,14533
2021-03-19,24,13762
2021-03-20,1,13507
2021-03-20,2,13032
2021-03-20,3,13012
2021-03-20,4,13193
2021-03-20,5,13485
2021-03-20,6,13961
2021-03-20,7,14812
2021-03-20,8,14972
2021-03-20,9,14675
2021-03-20,10,14282
2021-03-20,11,13919
2021-03-20,12,13643
2021-03-20,13,13223
2021-03-20,14,12772
2021-03-20,15,12714
2021-03-20,16,13076
2021-03-20,17,13877
2021-03-20,18,14558
2021-03-20,19,15208
2021-03-20,20,15238
2021-03-20,21,14810
2021-03-20,22,14138
2021-03-20,23,13288
2021-03-20,24,12755
2021-03-21,1,12364
2021-03-21,2,12233
2021-03-21,3,12097
2021-03-21,4,12215
2021-03-21,5,12451
2021-03-21,6,12806
2021-03-21,7,13429
2021-03-21,8,13563
2021-03-21,9,13395
2021-03-21,10,13219
2021-03-21,11,13009
2021-03-21,12,12883
2021-03-21,13,12695
2021-03-21,14,12371
2021-03-21,15,12307
2021-03-21,16,12800
2021-03-21,17,13705
2021-03-21,18,14374
2021-03-21,19,14860
2021-03-21,20,14997
2021-03-21,21,14413
2021-03-21,22,13821
2021-03-21,23,13010
2021-03-21,24,12550
2021-03-22,1,12241
2021-03-22,2,12096
2021-03-22,3,12125
2021-03-22,4,12329
2021-03-22,5,12901
2021-03-22,6,14130
2021-03-22,7,15379
2021-03-22,8,15512
2021-03-22,9,15148
2021-03-22,10,14612
2021-03-22,11,14172
2021-03-22,12,14103
2021-03-22,13,13855
2021-03-22,14,13427
2021-03-22,15,13593
2021-03-22,16,13991
2021-03-22,17,14805
2021-03-22,18,15267
2021-03-22,19,15765
2021-03-22,20,16118
2021-03-22,21,15345
2021-03-22,22,14403
2021-03-22,23,13367
2021-03-22,24,12719
2021-03-23,1,12408
2021-03-23,2,12161
2021-03-23,3,12157
2021-03-23,4,12404
2021-03-23,5,12788
2021-03-23,6,14016
2021-03-23,7,15128
2021-03-23,8,15358
2021-03-23,9,15020
2021-03-23,10,14800
2021-03-23,11,14428
2021-03-23,12,14427
2021-03-23,13,14144
2021-03-23,14,13944
2021-03-23,15,14074
2021-03-23,16,14409
2021-03-23,17,15180
2021-03-23,18,15371
2021-03-23,19,15716
2021-03-23,20,15850
2021-03-23,21,14906
2021-03-23,22,14189
2021-03-23,23,13239
2021-03-23,24,12583
2021-03-24,1,12175
2021-03-24,2,11924
2021-03-24,3,11808
2021-03-24,4,11971
2021-03-24,5,12277
2021-03-24,6,13403
2021-03-24,7,14464
2021-03-24,8,15219
2021-03-24,9,15228
2021-03-24,10,14809
2021-03-24,11,14601
2021-03-24,12,14615
2021-03-24,13,14544
2021-03-24,14,14286
2021-03-24,15,14518
2021-03-24,16,14858
2021-03-24,17,15443
2021-03-24,18,15473
2021-03-24,19,15556
2021-03-24,20,15484
2021-03-24,21,14886
2021-03-24,22,13845
2021-03-24,23,12930
2021-03-24,24,12201
2021-03-25,1,11855
2021-03-25,2,11691
2021-03-25,3,11817
2021-03-25,4,11901
2021-03-25,5,12273
2021-03-25,6,13484
2021-03-25,7,14589
2021-03-25,8,14941
2021-03-25,9,14570
2021-03-25,10,14099
2021-03-25,11,14050
2021-03-25,12,14025
2021-03-25,13,13905
2021-03-25,14,13747
2021-03-25,15,14107
2021-03-25,16,14858
2021-03-25,17,15528
2021-03-25,18,15703
2021-03-25,19,15796
2021-03-25,20,15772
2021-03-25,21,15077
2021-03-25,22,13981
2021-03-25,23,13124
2021-03-25,24,12465
2021-03-26,1,11985
2021-03-26,2,11686
2021-03-26,3,11659
2021-03-26,4,12030
2021-03-26,5,12637
2021-03-26,6,13730
2021-03-26,7,14638
2021-03-26,8,15375
2021-03-26,9,15841
2021-03-26,10,16206
2021-03-26,11,16473
2021-03-26,12,16229
2021-03-26,13,15854
2021-03-26,14,15587
2021-03-26,15,15322
2021-03-26,16,15589
2021-03-26,17,16311
2021-03-26,18,16350
2021-03-26,19,16286
2021-03-26,20,16091
2021-03-26,21,15546
2021-03-26,22,14897
2021-03-26,23,14064
2021-03-26,24,13165
2021-03-27,1,12745
2021-03-27,2,12482
2021-03-27,3,12352
2021-03-27,4,12393
2021-03-27,5,12560
2021-03-27,6,13123
2021-03-27,7,13764
2021-03-27,8,14679
2021-03-27,9,15168
2021-03-27,10,15096
2021-03-27,11,15080
2021-03-27,12,14843
2021-03-27,13,14348
2021-03-27,14,14071
2021-03-27,15,13900
2021-03-27,16,14069
2021-03-27,17,14697
2021-03-27,18,14908
2021-03-27,19,15132
2021-03-27,20,15089
2021-03-27,21,14477
2021-03-27,22,13688
2021-03-27,23,12915
2021-03-27,24,12501
2021-03-28,1,12055
2021-03-28,2,11736
2021-03-28,3,11733
2021-03-28,4,11881
2021-03-28,5,12044
2021-03-28,6,12398
2021-03-28,7,12745
2021-03-28,8,13467
2021-03-28,9,14175
2021-03-28,10,14682
2021-03-28,11,14862
2021-03-28,12,14777
2021-03-28,13,14589
2021-03-28,14,14442
2021-03-28,15,14508
2021-03-28,16,14904
2021-03-28,17,15564
2021-03-28,18,15527
2021-03-28,19,15573
2021-03-28,20,15485
2021-03-28,21,14986
2021-03-28,22,14200
2021-03-28,23,13472
2021-03-28,24,12910
2021-03-29,1,12630
2021-03-29,2,12549
2021-03-29,3,12542
2021-03-29,4,12891
2021-03-29,5,13555
2021-03-29,6,14805
2021-03-29,7,16246
2021-03-29,8,16470
2021-03-29,9,15883
2021-03-29,10,15241
2021-03-29,11,14963
2021-03-29,12,14825
2021-03-29,13,14530
2021-03-29,14,14188
2021-03-29,15,14103
2021-03-29,16,14440
2021-03-29,17,15110
2021-03-29,18,15464
2021-03-29,19,15973
2021-03-29,20,16125
2021-03-29,21,15696
2021-03-29,22,14836
2021-03-29,23,13953
2021-03-29,24,13124
2021-03-30,1,12765
2021-03-30,2,12433
2021-03-30,3,12564
2021-03-30,4,12643
2021-03-30,5,13180
2021-03-30,6,14408
2021-03-30,7,15339
2021-03-30,8,15333
2021-03-30,9,14612
2021-03-30,10,14125
2021-03-30,11,13872
2021-03-30,12,13693
2021-03-30,13,13488
2021-03-30,14,13415
2021-03-30,15,13501
2021-03-30,16,13947
2021-03-30,17,14647
2021-03-30,18,14977
2021-03-30,19,15302
2021-03-30,20,15557
2021-03-30,21,15008
2021-03-30,22,14028
2021-03-30,23,12926
2021-03-30,24,12381
2021-03-31,1,12105
2021-03-31,2,11859
2021-03-31,3,11733
2021-03-31,4,11810
2021-03-31,5,12398
2021-03-31,6,13508
2021-03-31,7,14915
2021-03-31,8,15788
2021-03-31,9,15842
2021-03-31,10,15555
2021-03-31,11,15538
2021-03-31,12,15531
2021-03-31,13,15324
2021-03-31,14,15094
2021-03-31,15,14932
2021-03-31,16,15024
2021-03-31,17,15584
2021-03-31,18,15716
2021-03-31,19,16096
2021-03-31,20,16265
2021-03-31,21,15615
2021-03-31,22,14917
2021-03-31,23,13941
2021-03-31,24,13265
2021-04-01,1,12795
2021-04-01,2,12594
2021-04-01,3,12590
2021-04-01,4,12737
2021-04-01,5,13356
2021-04-01,6,14614
2021-04-01,7,15630
2021-04-01,8,16057
2021-04-01,9,15937
2021-04-01,10,15535
2021-04-01,11,15561
2021-04-01,12,15172
2021-04-01,13,14673
2021-04-01,14,14579
2021-04-01,15,14539
2021-04-01,16,14686
2021-04-01,17,15373
2021-04-01,18,15730
2021-04-01,19,16157
2021-04-01,20,16486
2021-04-01,21,16103
2021-04-01,22,15553
2021-04-01,23,14638
2021-04-01,24,13829
2021-04-02,1,13230
2021-04-02,2,12965
2021-04-02,3,13056
2021-04-02,4,13108
2021-04-02,5,13318
2021-04-02,6,13982
2021-04-02,7,14211
2021-04-02,8,14101
2021-04-02,9,13467
2021-04-02,10,13123
2021-04-02,11,13180
2021-04-02,12,13367
2021-04-02,13,13018
2021-04-02,14,12784
2021-04-02,15,12572
2021-04-02,16,13020
2021-04-02,17,13819
2021-04-02,18,14358
2021-04-02,19,14911
2021-04-02,20,15376
2021-04-02,21,15094
2021-04-02,22,14452
2021-04-02,23,13673
2021-04-02,24,13042
2021-04-03,1,12716
2021-04-03,2,12432
2021-04-03,3,12443
2021-04-03,4,12519
2021-04-03,5,12729
2021-04-03,6,13201
2021-04-03,7,13491
2021-04-03,8,13578
2021-04-03,9,13595
2021-04-03,10,13489
2021-04-03,11,13190
2021-04-03,12,13088
2021-04-03,13,13064
2021-04-03,14,12713
2021-04-03,15,12858
2021-04-03,16,13726
2021-04-03,17,14723
2021-04-03,18,14916
2021-04-03,19,14970
2021-04-03,20,14972
2021-04-03,21,14377
2021-04-03,22,13917
2021-04-03,23,13289
2021-04-03,24,12807
2021-04-04,1,12237
2021-04-04,2,12035
2021-04-04,3,11901
2021-04-04,4,11907
2021-04-04,5,12091
2021-04-04,6,12765
2021-04-04,7,12966
2021-04-04,8,13068
2021-04-04,9,13008
2021-04-04,10,12570
2021-04-04,11,12375
2021-04-04,12,12288
2021-04-04,13,12031
2021-04-04,14,11884
2021-04-04,15,12060
2021-04-04,16,12498
2021-04-04,17,13206
2021-04-04,18,13586
2021-04-04,19,13940
2021-04-04,20,14282
2021-04-04,21,14091
2021-04-04,22,13646
2021-04-04,23,12842
2021-04-04,24,12270
2021-04-05,1,11973
2021-04-05,2,11793
2021-04-05,3,11757
2021-04-05,4,11920
2021-04-05,5,12313
2021-04-05,6,13249
2021-04-05,7,13979
2021-04-05,8,14251
2021-04-05,9,14187
2021-04-05,10,14049
2021-04-05,11,14007
2021-04-05,12,14226
2021-04-05,13,14353
2021-04-05,14,14043
2021-04-05,15,13945
2021-04-05,16,14306
2021-04-05,17,14938
2021-04-05,18,15085
2021-04-05,19,15376
2021-04-05,20,15557
2021-04-05,21,14968
2021-04-05,22,14047
2021-04-05,23,13136
2021-04-05,24,12571
2021-04-06,1,12166
2021-04-06,2,12011
2021-04-06,3,12063
2021-04-06,4,12055
2021-04-06,5,12588
2021-04-06,6,13703
2021-04-06,7,14484
2021-04-06,8,14540
2021-04-06,9,14447
2021-04-06,10,13852
2021-04-06,11,13596
2021-04-06,12,13644
2021-04-06,13,13427
2021-04-06,14,13512
2021-04-06,15,13743
2021-04-06,16,14338
2021-04-06,17,14984
2021-04-06,18,15197
2021-04-06,19,15429
2021-04-06,20,15450
2021-04-06,21,14815
2021-04-06,22,14029
2021-04-06,23,13214
2021-04-06,24,12532
2021-04-07,1,12076
2021-04-07,2,11820
2021-04-07,3,11760
2021-04-07,4,11920
2021-04-07,5,12476
2021-04-07,6,13601
2021-04-07,7,14357
2021-04-07,8,14736
2021-04-07,9,14568
2021-04-07,10,13865
2021-04-07,11,13478
2021-04-07,12,13468
2021-04-07,13,13331
2021-04-07,14,13172
2021-04-07,15,13181
2021-04-07,16,13470
2021-04-07,17,14079
2021-04-07,18,14249
2021-04-07,19,14518
2021-04-07,20,14767
2021-04-07,21,14149
2021-04-07,22,13304
2021-04-07,23,12393
2021-04-07,24,11892
2021-04-08,1,11497
2021-04-08,2,11289
